,0
0,0.44
1,0.48
2,0.52
3,0.68
4,0.6
5,0.72
6,0.72
7,0.68
8,0.56
9,0.88
10,0.88
11,0.76
12,0.6
13,0.84
14,0.72
15,0.6
16,0.8
17,0.72
18,0.64
19,0.8
20,0.72
21,0.68
22,0.6
23,0.64
24,0.8
25,0.76
26,0.56
27,0.72
28,0.56
29,0.64
30,0.6
31,0.68
32,0.64
33,0.64
34,0.84
35,0.68
36,0.76
37,0.64
38,0.56
39,0.64
40,0.76
41,0.56
42,0.8
43,0.64
44,0.64
45,0.8
46,0.72
47,0.72
48,0.64
49,0.76
50,0.68
51,0.68
52,0.72
53,0.68
54,0.6
55,0.84
56,0.72
57,0.76
58,0.68
59,0.6
60,0.76
61,0.68
62,0.68
63,0.56
64,0.76
65,0.64
66,0.48
67,0.76
68,0.76
69,0.72
70,0.76
71,0.68
72,0.68
73,0.64
74,0.8
75,0.6
76,0.64
77,0.72
78,0.52
79,0.6
80,0.6
81,0.52
82,0.72
83,0.68
84,0.68
85,0.6
86,0.76
87,0.68
88,0.6
89,0.88
90,0.72
91,0.72
92,0.76
93,0.76
94,0.72
95,0.72
96,0.56
97,0.72
98,0.64
99,0.76
100,0.72
