,0
0,0.64
1,0.8
2,0.72
3,0.68
4,0.72
5,0.52
6,0.52
7,0.8
8,0.72
9,0.64
10,0.8
11,0.68
12,0.72
13,0.76
14,0.68
15,0.72
16,0.6
17,0.76
18,0.72
19,0.64
20,0.72
21,0.84
22,0.76
23,0.84
24,0.56
25,0.84
26,0.84
27,0.8
28,0.72
29,0.76
30,0.72
31,0.8
32,0.56
33,0.44
34,0.72
35,0.72
36,0.88
37,0.8
38,0.72
39,0.84
40,0.64
41,0.76
42,0.8
43,0.76
44,0.8
45,0.68
46,0.6
47,0.96
48,0.56
49,0.76
50,0.68
51,0.68
52,0.64
53,0.64
54,0.64
55,0.56
56,0.8
57,0.76
58,0.68
59,0.68
60,0.76
61,0.68
62,0.6
63,0.64
64,0.68
65,0.68
66,0.64
67,0.68
68,0.68
69,0.72
70,0.56
71,0.72
72,0.68
73,0.84
74,0.8
75,0.64
76,0.68
77,0.8
78,0.76
79,0.56
80,0.72
81,0.48
82,0.64
83,0.72
84,0.68
85,0.72
86,0.72
87,0.68
88,0.56
89,0.76
90,0.6
91,0.8
92,0.52
93,0.76
94,0.48
95,0.76
96,0.76
97,0.68
98,0.52
99,0.84
100,0.72
