,0
0,0.56
1,0.56
2,0.6
3,0.8
4,0.72
5,0.72
6,0.6
7,0.8
8,0.68
9,0.6
10,0.64
11,0.8
12,0.56
13,0.64
14,0.84
15,0.84
16,0.76
17,0.72
18,0.72
19,0.64
20,0.6
21,0.52
22,0.76
23,0.72
24,0.68
25,0.56
26,0.72
27,0.76
28,0.84
29,0.76
30,0.64
31,0.6
32,0.64
33,0.72
34,0.84
35,0.52
36,0.68
37,0.44
38,0.64
39,0.68
40,0.84
41,0.68
42,0.6
43,0.68
44,0.68
45,0.56
46,0.6
47,0.64
48,0.72
49,0.64
50,0.68
51,0.76
52,0.84
53,0.6
54,0.72
55,0.76
56,0.72
57,0.64
58,0.72
59,0.8
60,0.76
61,0.76
62,0.56
63,0.72
64,0.56
65,0.76
66,0.68
67,0.56
68,0.68
69,0.76
70,0.52
71,0.68
72,0.56
73,0.68
74,0.84
75,0.76
76,0.88
77,0.68
78,0.6
79,0.72
80,0.6
81,0.4
82,0.64
83,0.84
84,0.8
85,0.72
86,0.64
87,0.76
88,0.6
89,0.72
90,0.68
91,0.76
92,0.72
93,0.8
94,0.84
95,0.84
96,0.72
97,0.8
98,0.56
99,0.68
100,0.68
