,0
0,0.6
1,0.84
2,0.64
3,0.68
4,0.56
5,0.48
6,0.6
7,0.68
8,0.6
9,0.68
10,0.76
11,0.68
12,0.56
13,0.6
14,0.8
15,0.68
16,0.8
17,0.64
18,0.8
19,0.76
20,0.52
21,0.48
22,0.76
23,0.8
24,0.72
25,0.64
26,0.64
27,0.56
28,0.68
29,0.64
30,0.64
31,0.64
32,0.76
33,0.76
34,0.8
35,0.64
36,0.52
37,0.72
38,0.8
39,0.96
40,0.72
41,0.72
42,0.84
43,0.76
44,0.56
45,0.8
46,0.52
47,0.56
48,0.64
49,0.6
50,0.64
51,0.6
52,0.84
53,0.76
54,0.56
55,0.72
56,0.64
57,0.76
58,0.64
59,0.64
60,0.8
61,0.84
62,0.72
63,0.76
64,0.8
65,0.6
66,0.8
67,0.72
68,0.6
69,0.84
70,0.8
71,0.6
72,0.76
73,0.52
74,0.68
75,0.84
76,0.84
77,0.84
78,0.68
79,0.64
80,0.68
81,0.6
82,0.64
83,0.72
84,0.76
85,0.76
86,0.8
87,0.6
88,0.8
89,0.6
90,0.6
91,0.64
92,0.6
93,0.72
94,0.68
95,0.8
96,0.72
97,0.52
98,0.72
99,0.52
100,0.72
